============================================================
QNM Convergence Report
============================================================
Date: 2026-02-15 19:04:19
Tolerance: 1.0e-04
Resolutions: 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 324
  General (Re!=0, Im!=0): 202
  Purely imaginary (Re~0): 79
  Purely real (Im~0): 43

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
      1.0000374716169436e+01     -1.1771935600353211e-05
      1.0000435776510004e+01     -1.3517699916692195e-05
      1.0000503630702722e+01     -1.5422052749371713e-05
      1.0000578701888450e+01     -1.7489663070857391e-05
      1.0000661420646942e+01     -1.9724867578008407e-05
      1.0000752225387730e+01     -2.2131694182544701e-05
      1.0000851562846478e+01     -2.4713887451471869e-05
      1.0000959888678084e+01     -2.7474935109590091e-05
      1.0001077668137780e+01     -3.0418094797783483e-05
      1.0001205376841515e+01     -3.3546420365046036e-05
      1.0001343501597130e+01     -3.6862787055561485e-05
      1.0001492541298012e+01     -4.0369915031763826e-05
      1.0001653007871244e+01     -4.4070390747992255e-05
      1.0001825427272518e+01     -4.7966685755556386e-05
      1.0002010340520373e+01     -5.2061172577704319e-05
      1.0002208304762526e+01     -5.6356137341532719e-05
      1.0002419894367263e+01     -6.0853788893036584e-05
      1.0002645702032911e+01     -6.5556264151278942e-05
      1.0002886339908450e+01     -7.0465629478273214e-05

------------------------------------------------------------
Purely Imaginary QNMs (Re ~ 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)             Delta Im(omega)
  ──────────────────────────  ──────────────────────────  ──────────────────────────
      1.6692051459656060e-67     -2.2646665553531424e+01
     -9.2458377953673761e-66     -2.2899997568929081e+01      2.5333201539765682e-01
     -1.9261874145631186e-65     -2.3153342457872558e+01      2.5334488894347729e-01
      5.1301014525890936e-66     -2.3406409988289486e+01      2.5306753041692787e-01
      9.5252463369386143e-65     -2.3659421368819526e+01      2.5301138053004024e-01
      1.4907940966145368e-64     -2.3912363409788927e+01      2.5294204096940121e-01
     -1.4151145617420065e-64     -2.4165179907177055e+01      2.5281649738812817e-01
     -8.4492166858439427e-64     -2.4417910875603329e+01      2.5273096842627396e-01
     -7.9856481205844185e-64     -2.4670562922130181e+01      2.5265204652685114e-01
      2.0205067160860645e-63     -2.4923125867277708e+01      2.5256294514752753e-01
      6.0045821083515951e-63     -2.5175608969783049e+01      2.5248310250534090e-01
      1.2395159812167838e-63     -2.5428017934493141e+01      2.5240896471009222e-01
     -1.9569379443295015e-62     -2.5680352656671840e+01      2.5233472217869846e-01
     -3.0117198117038839e-62     -2.5932616794750370e+01      2.5226413807853021e-01
      2.7420188603132893e-62     -2.6184814266715826e+01      2.5219747196545583e-01
      1.3140289885314749e-61     -2.6436947099316388e+01      2.5213283260056230e-01
      6.5714472922406714e-62     -2.6689017802488717e+01      2.5207070317232905e-01
     -3.3204826017765053e-61     -2.6941029232324958e+01      2.5201142983624081e-01
     -5.4912287765162824e-61     -2.7192983655984296e+01      2.5195442365933829e-01
      4.1295383217197016e-61     -2.7444883216440878e+01      2.5189956045658235e-01
      1.9556737055699463e-60     -2.7696730169239476e+01      2.5184695279859781e-01
      6.5251211646860002e-61     -2.7948526584424815e+01      2.5179641518533913e-01
     -4.6827603867600120e-60     -2.8200274362886780e+01      2.5174777846196505e-01
     -5.5679213084881654e-60     -2.8451975383562065e+01      2.5170102067528433e-01
      7.5524078535501977e-60     -2.8703631449296587e+01      2.5165606573452237e-01
