============================================================
QNM Convergence Report
============================================================
Date: 2026-04-01 19:26:11
Tolerance: 1.0e-04
Resolutions: 180, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 245
  General (Re!=0, Im!=0): 76
  Purely imaginary (Re~0): 0
  Purely real (Im~0): 169

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
      2.2002136172192173e+00     -9.9651252749299207e-06
      2.2002162264190051e+00      1.2248446788920087e-05
      2.2002301129687947e+00     -1.0601777421827557e-05
      2.2002373154443773e+00      1.3279585490412970e-05
      2.2002476956502925e+00     -1.1275191446878393e-05
      2.2002601751667989e+00      1.4399804634761247e-05
      2.2002664379729091e+00     -1.1987703986264690e-05
      2.2002849769972679e+00      1.5619337942838441e-05
      2.2002864180976016e+00     -1.2741791876328879e-05
      2.2003077200482983e+00     -1.3540076226501538e-05
      2.2003119133318276e+00      1.6949844388463925e-05
      2.2003304341507506e+00     -1.4385325505352888e-05
      2.2003412006552496e+00      1.8404653331072035e-05
      2.2003546574994801e+00     -1.5280457266336106e-05
      2.2003730832018920e+00      1.9999059733059305e-05
      2.2003804944528422e+00     -1.6228538043187160e-05
      2.2004078372919569e+00      2.1750681561203153e-05
      2.2004080571555384e+00     -1.7232780824269453e-05
      2.2004374660870658e+00     -1.8296539365669609e-05
      2.2004457764907461e+00      2.3679894846036952e-05
      2.2004688506333796e+00     -1.9423298418009440e-05
      2.2004872577763224e+00      2.5810366335207888e-05
      2.2005023496774889e+00     -2.0616658711027964e-05
      2.2005326889500334e+00      2.8169709625654527e-05
      2.2005381122026173e+00     -2.1880315247489203e-05
      2.2005762978987873e+00     -2.3218027086177258e-05
      2.2005825375884380e+00      3.0790298652736461e-05
      2.2006170777600556e+00     -2.4633576324999554e-05
      2.2006373419195961e+00      3.3710283250959289e-05
      2.2006606346547581e+00     -2.6130713406252939e-05
      2.2006977241189229e+00      3.6974866349493449e-05
      2.2007071638447431e+00     -2.7713085114474764e-05
      2.2007568734210041e+00     -2.9384140656353310e-05
      2.2007644066703564e+00      4.0637922932929962e-05
      2.2008099846116642e+00     -3.1147009926284565e-05
      2.2008382326426226e+00      4.4764069686521724e-05
      2.2008667319026838e+00     -3.3004346390600046e-05
      2.2009201910098954e+00      4.9431335044789006e-05
      2.2009273628903552e+00     -3.4958124831817375e-05
      2.2009921377550308e+00     -3.7009381224442684e-05
      2.2010114485335692e+00      5.4734638001511629e-05
      2.2010613282035005e+00     -3.9157877932768731e-05
      2.2011133902655784e+00      6.0790369471781165e-05
      2.2011352156663664e+00     -4.1401671883259944e-05
      2.2012140884456191e+00     -4.3736555823766220e-05
      2.2012276715074535e+00      6.7742496410234495e-05
      2.2012982373665881e+00     -4.6155332381948477e-05
      2.2013562851768533e+00      7.5770799284212941e-05
      2.2013879492601034e+00     -4.8646867081436383e-05
      2.2014834972112349e+00     -5.1194852169296952e-05
      2.2015016501739759e+00      8.5102145434669745e-05
      2.2015851258027896e+00     -5.3776210169624551e-05
      2.2016667287928171e+00      9.6026157964057692e-05
      2.2016930281881550e+00     -5.6359130014912689e-05
      2.2018073088196215e+00     -5.8901106979476775e-05
      2.2019279184456417e+00     -6.1349216621125644e-05
      2.2020545289344677e+00     -6.3654380805296622e-05
      2.2021862660464282e+00     -6.5865067284017395e-05
      2.2023211847214483e+00     -6.8663133471989296e-05
      2.2024564380744360e+00     -7.5486927688146884e-05
      2.2025933201202945e+00     -9.3524351031614103e-05

------------------------------------------------------------
Purely Imaginary QNMs (Re ~ 0)
------------------------------------------------------------
  (none)

